REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
REF,9548584355158756459,1097,152.09075927734375,429.1631774902344,2.834299087524414
REF,9548584355158756459,1098,153.27407836914062,428.0430603027344,2.8284542560577397
REF,9548584355158756459,1099,154.45742797851562,426.9224548339844,2.821872472763061
REF,9548584355158756459,1100,155.64419555664062,425.7974548339844,2.8146469593048096
REF,9548584355158756459,1101,157.22183227539062,424.301025390625,2.804778814315796
REF,9548584355158756459,1102,158.40713500976562,423.175537109375,2.797332525253296
REF,9548584355158756459,1103,159.59317016601562,422.0481567382813,2.789747714996338
REF,9548584355158756459,1104,160.7978515625,420.9013671875,2.782348155975342
REF,9548584355158756459,1105,162.3588409423828,419.41351318359375,2.773735523223877
REF,9548584355158756459,1106,163.5424346923828,418.28411865234375,2.76722264289856
REF,9548584355158756459,1107,164.7267608642578,417.1524658203125,2.7600090503692627
REF,9548584355158756459,1108,166.3085479736328,415.6391906738281,2.7493345737457275
REF,9548584355158756459,1109,167.4914093017578,414.5058898925781,2.7407476902008057
REF,9548584355158756459,1110,169.0717315673828,412.9895324707031,2.7285001277923584
REF,9548584355158756459,1111,170.2582550048828,411.8493957519531,2.718698740005493
REF,9548584355158756459,1112,171.4416046142578,410.71087646484375,2.708631992340088
REF,9548584355158756459,1113,173.0229034423828,409.18743896484375,2.695603847503662
REF,9548584355158756459,1114,174.2052764892578,408.0464172363281,2.687171936035156
REF,9548584355158756459,1115,175.3896026611328,406.9018859863281,2.6801421642303467
REF,9548584355158756459,1116,176.5744171142578,405.75592041015625,2.6743295192718506
REF,9548584355158756459,1117,178.1525421142578,404.22760009765625,2.666345834732056
REF,9548584355158756459,1118,179.3373565673828,403.0786437988281,2.6589114665985107
REF,9548584355158756459,1119,180.9152374267578,401.54632568359375,2.647651433944702
REF,9548584355158756459,1120,182.0998077392578,400.39447021484375,2.638768196105957
REF,9548584355158756459,1121,183.2843780517578,399.2420654296875,2.629512310028076
REF,9548584355158756459,1122,184.8610382080078,397.7064208984375,2.615844488143921
REF,9548584355158756459,1123,186.0463409423828,396.5514526367188,2.6047937870025635
REF,9548584355158756459,1124,187.2313995361328,395.3961791992188,2.5939507484436035
REF,9548584355158756459,1125,188.81044006347656,393.8561096191406,2.580167531967163
REF,9548584355158756459,1126,189.9974822998047,392.6983947753906,2.5702884197235107
REF,9548584355158756459,1127,191.1827392578125,391.5425720214844,2.560596704483032
REF,9548584355158756459,1128,192.3704833984375,390.3838806152344,2.550817012786865
REF,9548584355158756459,1129,193.55914306640625,389.2247009277344,2.540639877319336
REF,9548584355158756459,1130,194.7463836669922,388.0674743652344,2.531177520751953
REF,9548584355158756459,1131,196.33192443847656,386.5230407714844,2.52191424369812
REF,9548584355158756459,1132,197.52296447753903,385.3638610839844,2.517019271850586
REF,9548584355158756459,1133,199.1114959716797,383.8199157714844,2.5090367794036865
REF,9548584355158756459,1134,200.3046722412109,382.6612243652344,2.500490427017212
REF,9548584355158756459,1135,201.49847412109372,381.5035095214844,2.4911344051361084
REF,9548584355158756459,1136,202.6953125,380.3443298339844,2.482144832611084
REF,9548584355158756459,1138,203.89337158203125,379.1861267089844,2.4749555587768555
REF,9548584355158756459,1139,205.4927520751953,377.6436462402344,2.4683377742767334
REF,9548584355158756459,1140,206.69644165039065,376.4854431152344,2.4633522033691406
REF,9548584355158756459,1141,207.8990173339844,375.3301696777344,2.457337617874145
REF,9548584355158756459,1142,209.50735473632807,373.7882385253906,2.448049306869507
REF,9548584355158756459,1143,210.7160797119141,372.6319885253906,2.441018581390381
REF,9548584355158756459,1144,212.32864379882807,371.0924377441406,2.430166244506836
REF,9548584355158756459,1145,213.5406494140625,369.9366760253906,2.42053771018982
REF,9548584355158756459,1146,214.75521850585935,368.7799377441406,2.410356044769287
REF,9548584355158756459,1148,215.96910095214844,367.6246643066406,2.400301694869995
REF,9548584355158756459,1149,217.5899658203125,366.0836486816406,2.3867461681365967
REF,9548584355158756459,1150,218.8050537109375,364.9288635253906,2.376502275466919
REF,9548584355158756459,1151,220.021728515625,363.7726135253906,2.3662774562835693
REF,9548584355158756459,1152,221.241455078125,362.6139221191406,2.356386423110962
REF,9548584355158756459,1153,222.4591522216797,361.4566955566406,2.3466110229492188
REF,9548584355158756459,1154,224.08409118652344,359.91217041015625,2.335630178451538
REF,9548584355158756459,1155,225.30491638183597,358.75103759765625,2.329658269882202
REF,9548584355158756459,1156,226.52610778808597,357.5886535644531,2.324307680130005
REF,9548584355158756459,1158,228.15306091308597,356.0387268066406,2.3151869773864746
REF,9548584355158756459,1159,229.375732421875,354.8730163574219,2.307057380676269
REF,9548584355158756459,1160,230.60171508789065,353.7039794921875,2.299023151397705
REF,9548584355158756459,1161,231.84495544433597,352.5183410644531,2.2910573482513428
REF,9548584355158756459,1162,233.45985412597656,350.97857666015625,2.280448198318481
REF,9548584355158756459,1163,234.68898010253903,349.806884765625,2.2721664905548096
REF,9548584355158756459,1164,235.92027282714844,348.6337280273437,2.264019012451172
REF,9548584355158756459,1165,237.15431213378903,347.4589233398437,2.255900382995605
REF,9548584355158756459,1166,238.8009185791016,345.89276123046875,2.2444875240325928
REF,9548584355158756459,1168,240.0397186279297,344.71551513671875,2.235182523727417
REF,9548584355158756459,1169,241.6944274902344,343.14520263671875,2.222646713256836
REF,9548584355158756459,1170,242.93795776367188,341.96697998046875,2.2130661010742188
REF,9548584355158756459,1171,244.18499755859372,340.78680419921875,2.2022690773010254
REF,9548584355158756459,1172,245.4326171875,339.60760498046875,2.190430164337158
REF,9548584355158756459,1173,247.10096740722656,338.03338623046875,2.1747467517852783
REF,9548584355158756459,1174,248.35476684570312,336.85186767578125,2.1644186973571777
REF,9548584355158756459,1175,249.6119384765625,335.66876220703125,2.154820680618286
REF,9548584355158756459,1176,251.29058837890625,334.09063720703125,2.141854286193848
REF,9548584355158756459,1178,252.5533599853516,332.9046630859375,2.1318342685699463
REF,9548584355158756459,1179,254.2358856201172,331.325927734375,2.1182539463043213
REF,9548584355158756459,1180,255.50308227539065,330.13751220703125,2.107969284057617
REF,9548584355158756459,1181,257.1915588378906,328.55474853515625,2.0943713188171387
REF,9548584355158756459,1182,258.46307373046875,327.362548828125,2.084326982498169
REF,9548584355158756459,1183,259.73199462890625,326.173583984375,2.0744996070861816
REF,9548584355158756459,1184,261.43182373046875,324.5806579589844,2.061748504638672
REF,9548584355158756459,1185,262.70660400390625,323.3854064941406,2.0526511669158936
REF,9548584355158756459,1186,263.98297119140625,322.1881103515625,2.0440449714660645
REF,9548584355158756459,1188,265.2796630859375,320.97235107421875,2.0357789993286133
REF,9548584355158756459,1189,266.96856689453125,319.38787841796875,2.0257863998413086
REF,9548584355158756459,1190,268.247802734375,318.18707275390625,2.018673896789551
REF,9548584355158756459,1191,269.9571838378906,316.58184814453125,2.0095722675323486
REF,9548584355158756459,1192,271.2411804199219,315.3751220703125,2.00307297706604
REF,9548584355158756459,1193,272.5258483886719,314.16717529296875,1.997036099433899
REF,9548584355158756459,1194,274.2410888671875,312.55419921875,1.9897540807724
REF,9548584355158756459,1195,275.5266418457031,311.3447265625,1.9848185777664185
REF,9548584355158756459,1196,276.8181457519531,310.12939453125,1.9803556203842163
REF,9548584355158756459,1198,278.1072082519531,308.91522216796875,1.9763758182525637
REF,9548584355158756459,1199,279.8264465332031,307.29559326171875,1.971699595451355
REF,9548584355158756459,1200,281.11676025390625,306.07928466796875,1.968552827835083
REF,9548584355158756459,1201,282.40972900390625,304.8606872558594,1.9657787084579468
REF,9548584355158756459,1202,284.13336181640625,303.2340393066406,1.9628169536590576
REF,9548584355158756459,1203,285.4241943359375,302.0150451660156,1.9610446691513064
REF,9548584355158756459,1204,286.71502685546875,300.7954406738281,1.9596014022827148
REF,9548584355158756459,1205,288.0048828125,299.5766296386719,1.9580039978027344
REF,9548584355158756459,1206,289.7325134277344,297.9443359375,1.9557671546936035
REF,9548584355158756459,1208,290.990234375,296.7561950683594,1.95491623878479
REF,9548584355158756459,1209,292.2672424316406,295.5498962402344,1.955326557159424
REF,9548584355158756459,1210,293.9555358886719,293.9551696777344,1.957374095916748
REF,9548584355158756459,1211,295.2202453613281,292.76055908203125,1.9594818353652956
REF,9548584355158756459,1212,296.8967590332031,291.1769104003906,1.9628276824951167
REF,9548584355158756459,1213,298.15155029296875,289.9915466308594,1.9658138751983645
REF,9548584355158756459,1214,299.40020751953125,288.8118591308594,1.9692896604537964
REF,9548584355158756459,1215,300.64666748046875,287.6341552734375,1.9733188152313232
REF,9548584355158756459,1216,302.3001403808594,286.07183837890625,1.9794691801071167
REF,9548584355158756459,1218,303.5353698730469,284.9044494628906,1.9844735860824585
REF,9548584355158756459,1219,304.76715087890625,283.7401733398437,1.989599347114563
REF,9548584355158756459,1220,305.9949035644531,282.5794677734375,1.994644045829773
REF,9548584355158756459,1221,307.2178649902344,281.42303466796875,1.99953293800354
REF,9548584355158756459,1222,308.841064453125,279.8879699707031,2.005954504013061
REF,9548584355158756459,1223,310.0557556152344,278.7390441894531,2.0108416080474854
REF,9548584355158756459,1224,311.26470947265625,277.59539794921875,2.015765428543091
REF,9548584355158756459,1225,312.8670349121094,276.0794372558594,2.0221900939941406
REF,9548584355158756459,1226,314.06158447265625,274.948974609375,2.0268094539642334
REF,9548584355158756459,1228,315.6372985839844,273.45770263671875,2.0328381061553955
REF,9548584355158756459,1230,316.8109436035156,272.34674072265625,2.037393569946289
REF,9548584355158756459,1232,317.97149658203125,271.248046875,2.0419275760650635
REF,9548584355158756459,1234,319.5015869140625,269.7992858886719,2.0479087829589844
REF,9548584355158756459,1236,320.6316223144531,268.7290954589844,2.0524675846099854
REF,9548584355158756459,1238,322.1203308105469,267.3190002441406,2.058762788772583
REF,9548584355158756459,1240,323.22119140625,266.2760314941406,2.063559532165528
REF,9548584355158756459,1242,324.6717224121094,264.9015197753906,2.069913864135742
REF,9548584355158756459,1244,325.7442321777344,263.885009765625,2.0745115280151367
REF,9548584355158756459,1246,326.8050842285156,262.8793334960937,2.0790441036224365
REF,9548584355158756459,1248,327.8551940917969,261.88336181640625,2.083585262298584
REF,9548584355158756459,1250,329.23388671875,260.5752258300781,2.089743137359619
REF,9548584355158756459,1252,330.2554931640625,259.60504150390625,2.094455480575561
REF,9548584355158756459,1254,331.5958251953125,258.3310241699219,2.1016314029693604
REF,9548584355158756459,1256,332.58917236328125,257.3857421875,2.107973098754883
REF,9548584355158756459,1258,333.8915710449219,256.14483642578125,2.118025064468384
REF,9548584355158756459,1260,334.8553161621094,255.22515869140625,2.1265182495117188
REF,9548584355158756459,1262,335.8092956542969,254.3134002685547,2.135533332824707
REF,9548584355158756459,1265,337.0590515136719,253.11618041992188,2.148343086242676
REF,9548584355158756459,1266,337.9878845214844,252.2238922119141,2.1585693359375
REF,9548584355158756459,1267,339.2172241210937,251.0390625,2.173353672027588
REF,9548584355158756459,1268,340.13751220703125,250.14898681640625,2.1853761672973637
REF,9548584355158756459,1269,341.35284423828125,248.9691467285156,2.202787399291992
REF,9548584355158756459,1270,342.2584533691406,248.0863342285156,2.215989589691162
REF,9548584355158756459,1271,343.1564636230469,247.20730590820312,2.2292592525482178
REF,9548584355158756459,1272,344.0475769042969,246.330810546875,2.24261736869812
REF,9548584355158756459,1273,344.93280029296875,245.4553680419922,2.2560479640960693
REF,9548584355158756459,1275,345.8101501464844,244.58230590820312,2.26956558227539
REF,9548584355158756459,1276,346.6795959472656,243.71096801757807,2.28314208984375
REF,9548584355158756459,1277,347.82354736328125,242.55360412597656,2.3010170459747314
REF,9548584355158756459,1278,348.6673889160156,241.69093322753903,2.3139355182647705
REF,9548584355158756459,1279,349.4941711425781,240.83746337890625,2.326572895050049
REF,9548584355158756459,1280,350.3182373046875,239.9777984619141,2.3392856121063232
REF,9548584355158756459,1281,351.3612976074219,238.87571716308597,2.35554313659668
REF,9548584355158756459,1282,352.1314392089844,238.0511016845703,2.3673739433288574
REF,9548584355158756459,1283,353.1238708496094,236.97349548339844,2.382204294204712
REF,9548584355158756459,1285,353.8451232910156,236.1788330078125,2.392871379852295
REF,9548584355158756459,1287,355.4491882324219,234.3740081787109,2.416199207305908
REF,9548584355158756459,1288,356.10333251953125,233.62193298339844,2.425638198852539
REF,9548584355158756459,1289,356.73876953125,232.88206481933597,2.433884382247925
REF,9548584355158756459,1290,357.55474853515625,231.91656494140625,2.444495916366577
REF,9548584355158756459,1291,358.1446533203125,231.2068023681641,2.45151948928833
REF,9548584355158756459,1292,358.901611328125,230.2798614501953,2.4600515365600586
REF,9548584355158756459,1293,359.45281982421875,229.59266662597656,2.4657227993011475
REF,9548584355158756459,1295,360.156982421875,228.6985321044922,2.472395181655884
REF,9548584355158756459,1296,360.6669006347656,228.0387725830078,2.4762094020843506
REF,9548584355158756459,1297,361.327392578125,227.1671295166016,2.480058431625366
REF,9548584355158756459,1298,361.8123168945313,226.5144805908203,2.482012987136841
REF,9548584355158756459,1299,362.4425048828125,225.6497802734375,2.483883857727051
REF,9548584355158756459,1300,362.90570068359375,225.00205993652344,2.484628200531006
REF,9548584355158756459,1301,363.3582763671875,224.35888671875,2.4850058555603027
REF,9548584355158756459,1302,363.94970703125,223.5018615722656,2.484014749526977
REF,9548584355158756459,1303,364.3822021484375,222.86273193359372,2.4826385974884038
REF,9548584355158756459,1305,364.9456481933594,222.0138702392578,2.480233907699585
REF,9548584355158756459,1306,365.3586120605469,221.379150390625,2.477675199508667
REF,9548584355158756459,1307,365.7626953125,220.746826171875,2.474844455718994
REF,9548584355158756459,1308,366.1572265625,220.11802673339844,2.4717025756835938
REF,9548584355158756459,1309,366.6698303222656,219.2826995849609,2.4669735431671143
REF,9548584355158756459,1310,367.0445556640625,218.65814208984372,2.463052988052368
REF,9548584355158756459,1311,367.41119384765625,218.0350799560547,2.4587836265563965
REF,9548584355158756459,1312,367.8858947753906,217.2097930908203,2.452828884124756
REF,9548584355158756459,1313,368.2323303222656,216.5930633544922,2.4479639530181885
REF,9548584355158756459,1315,368.5703125,215.9783935546875,2.4430031776428223
REF,9548584355158756459,1316,369.0072021484375,215.16314697265625,2.436467409133911
REF,9548584355158756459,1317,369.32513427734375,214.55401611328125,2.431280851364136
REF,9548584355158756459,1318,369.6349792480469,213.9465789794922,2.4260103702545166
REF,9548584355158756459,1319,370.03411865234375,213.1421661376953,2.419074296951294
REF,9548584355158756459,1320,370.32464599609375,212.54022216796875,2.413797378540039
REF,9548584355158756459,1321,370.60784912109375,211.9387969970703,2.408470869064331
REF,9548584355158756459,1322,370.9722900390625,211.1417999267578,2.401602029800415
REF,9548584355158756459,1323,371.2381591796875,210.54319763183597,2.396470785140991
REF,9548584355158756459,1325,371.4974670410156,209.9448089599609,2.3911850452423096
REF,9548584355158756459,1326,371.8331298828125,209.14634704589844,2.384385824203491
REF,9548584355158756459,1327,372.0776977539063,208.54669189453125,2.3794074058532715
REF,9548584355158756459,1328,372.3161926269531,207.9456787109375,2.3744986057281494
REF,9548584355158756459,1329,372.6240234375,207.142822265625,2.3677685260772705
REF,9548584355158756459,1330,372.8468017578125,206.5400390625,2.362556219100952
REF,9548584355158756459,1331,373.0628662109375,205.935546875,2.357417106628418
REF,9548584355158756459,1332,373.3404846191406,205.1275634765625,2.35074234008789
REF,9548584355158756459,1333,373.5408325195313,204.52023315429688,2.34519624710083
REF,9548584355158756459,1335,373.7974243164063,203.7083282470703,2.3374829292297363
REF,9548584355158756459,1336,373.9817199707031,203.0991973876953,2.331725597381592
REF,9548584355158756459,1337,374.2175598144531,202.284912109375,2.3234190940856934
REF,9548584355158756459,1338,374.3875732421875,201.6724395751953,2.316903114318848
REF,9548584355158756459,1339,374.55218505859375,201.0579833984375,2.3102729320526123
REF,9548584355158756459,1340,374.7114868164063,200.44235229492188,2.3034958839416504
REF,9548584355158756459,1341,374.8665466308594,199.8225555419922,2.296630382537842
REF,9548584355158756459,1342,375.0656433105469,198.99530029296875,2.2873427867889404
REF,9548584355158756459,1343,375.2105102539063,198.3702545166016,2.2803850173950195
REF,9548584355158756459,1345,375.3518676757813,197.74139404296875,2.2737905979156494
REF,9548584355158756459,1346,375.4900207519531,197.10765075683597,2.2680509090423584
REF,9548584355158756459,1347,375.6247863769531,196.47100830078125,2.263319969177246
REF,9548584355158756459,1348,375.75677490234375,195.8299560546875,2.2596700191497803
REF,9548584355158756459,1349,375.8858337402344,195.1846160888672,2.257401704788208
REF,9548584355158756459,1350,376.01171875,194.5365295410156,2.2580134868621826
REF,9548584355158756459,1351,376.1749267578125,193.66635131835935,2.2654216289520264
REF,9548584355158756459,1352,376.2942810058594,193.00881958007807,2.2732908725738525
REF,9548584355158756459,1353,376.4491882324219,192.1279754638672,2.284060478210449
REF,9548584355158756459,1355,376.5618591308594,191.4633026123047,2.293433427810669
REF,9548584355158756459,1356,376.6709289550781,190.79693603515625,2.302021741867065
REF,9548584355158756459,1357,376.8112487792969,189.90365600585935,2.3066346645355225
REF,9548584355158756459,1358,376.9111022949219,189.2297821044922,2.3074069023132324
REF,9548584355158756459,1359,377.0045166015625,188.55450439453125,2.3104822635650635
REF,9548584355158756459,1360,377.0914306640625,187.8743438720703,2.3175323009490967
REF,9548584355158756459,1361,377.1717834472656,187.19314575195312,2.32710862159729
REF,9548584355158756459,1362,377.2686767578125,186.2792053222656,2.3445444107055664
REF,9548584355158756459,1363,377.333251953125,185.59036254882807,2.360482931137085
REF,9548584355158756459,1364,377.39105224609375,184.8976287841797,2.376948356628418
REF,9548584355158756459,1365,377.4573059082031,183.969970703125,2.3980836868286133
REF,9548584355158756459,1366,377.4987487792969,183.26998901367188,2.4128973484039307
REF,9548584355158756459,1367,377.53271484375,182.5677795410156,2.4272027015686035
REF,9548584355158756459,1368,377.5661926269531,181.62808227539065,2.4460456371307373
REF,9548584355158756459,1369,377.5823974609375,180.91932678222656,2.4600038528442383
REF,9548584355158756459,1370,377.59075927734375,180.2090759277344,2.4737110137939453
REF,9548584355158756459,1371,377.58978271484375,179.25714111328125,2.491426467895508
REF,9548584355158756459,1372,377.5799255371094,178.5413360595703,2.504230260848999
REF,9548584355158756459,1374,377.55413818359375,177.58326721191406,2.5207531452178955
REF,9548584355158756459,1376,377.52532958984375,176.86094665527344,2.532914638519287
REF,9548584355158756459,1378,377.4885559082031,176.1392364501953,2.544744968414306
REF,9548584355158756459,1380,377.4272766113281,175.17359924316406,2.559782028198242
REF,9548584355158756459,1382,377.3721923828125,174.4454803466797,2.570686101913452
REF,9548584355158756459,1384,377.28753662109375,173.47314453125,2.5846893787384038
REF,9548584355158756459,1386,377.2158203125,172.7406463623047,2.594437837600708
REF,9548584355158756459,1388,377.1376647949219,172.00637817382812,2.6034741401672363
REF,9548584355158756459,1390,377.0533142089844,171.27024841308594,2.6119842529296875
REF,9548584355158756459,1392,376.9634094238281,170.5330047607422,2.619793653488159
REF,9548584355158756459,1394,376.8353576660156,169.54510498046875,2.628859281539917
REF,9548584355158756459,1396,376.7339172363281,168.80166625976562,2.6346986293792725
REF,9548584355158756459,1398,376.6283264160156,168.05650329589844,2.6396546363830566
REF,9548584355158756459,1400,376.4812927246094,167.05804443359375,2.6450181007385254
REF,9548584355158756459,1402,376.3666687011719,166.3053436279297,2.648139476776123
REF,9548584355158756459,1404,376.20904541015625,165.2975616455078,2.6510112285614014
REF,9548584355158756459,1406,376.0875549316406,164.53770446777344,2.652479648590088
REF,9548584355158756459,1408,375.9636840820313,163.77493286132812,2.653676986694336
REF,9548584355158756459,1410,375.837646484375,163.0070037841797,2.654517650604248
REF,9548584355158756459,1412,375.6668701171875,161.97821044921875,2.655381202697754
REF,9548584355158756459,1413,375.5361022949219,161.20016479492188,2.656043767929077
REF,9548584355158756459,1414,375.3596496582031,160.15869140625,2.656357288360596
REF,9548584355158756459,1415,375.22509765625,159.371337890625,2.6560826301574707
REF,9548584355158756459,1416,375.0890197753906,158.57937622070312,2.6553714275360107
REF,9548584355158756459,1417,374.9513244628906,157.78564453125,2.653652667999268
REF,9548584355158756459,1418,374.8118286132813,156.9865264892578,2.6508710384368896
REF,9548584355158756459,1419,374.67041015625,156.18299865722656,2.6478917598724365
REF,9548584355158756459,1420,374.4788208007813,155.1068115234375,2.642163753509521
REF,9548584355158756459,1421,374.33209228515625,154.29420471191406,2.636227369308472
REF,9548584355158756459,1422,374.1827392578125,153.47874450683594,2.6302669048309326
REF,9548584355158756459,1423,374.0305480957031,152.65853881835938,2.622772693634033
REF,9548584355158756459,1424,373.8757629394531,151.83624267578125,2.6145036220550537
REF,9548584355158756459,1425,373.66448974609375,150.73342895507812,2.604403257369995
REF,9548584355158756459,1426,373.5025939941406,149.90171813964844,2.59675931930542
REF,9548584355158756459,1427,373.3377685546875,149.0673370361328,2.588961601257324
REF,9548584355158756459,1428,373.11328125,147.9486541748047,2.580884456634521
REF,9548584355158756459,1429,372.9425659179688,147.10830688476562,2.575742483139038
REF,9548584355158756459,1431,372.76898193359375,146.2640380859375,2.57331657409668
REF,9548584355158756459,1432,372.59320068359375,145.41725158691406,2.570866107940674
REF,9548584355158756459,1433,372.3547668457031,144.2835235595703,2.5689494609832764
REF,9548584355158756459,1434,372.1737365722656,143.43045043945312,2.568409204483032
REF,9548584355158756459,1435,371.9903869628906,142.5727081298828,2.563915491104126
REF,9548584355158756459,1436,371.8053283691406,141.71034240722656,2.5575551986694336
REF,9548584355158756459,1437,371.55908203125,140.55703735351562,2.5490148067474365
REF,9548584355158756459,1438,371.37347412109375,139.68594360351562,2.5416979789733887
REF,9548584355158756459,1439,371.12689208984375,138.518798828125,2.5341179370880127
REF,9548584355158756459,1441,370.94378662109375,137.63890075683594,2.5313920974731445
REF,9548584355158756459,1442,370.701904296875,136.45989990234375,2.5282716751098637
REF,9548584355158756459,1443,370.5226745605469,135.57037353515625,2.527860641479492
REF,9548584355158756459,1444,370.3465576171875,134.67803955078125,2.5293118953704834
REF,9548584355158756459,1445,370.1731872558594,133.7793731689453,2.5304551124572754
REF,9548584355158756459,1446,369.9476623535156,132.58023071289062,2.5283656120300293
REF,9548584355158756459,1447,369.8347778320313,131.96173095703125,2.527754545211792
REF,9548584355158756459,1448,369.6246948242188,130.77029418945312,2.5273332595825195
REF,9548584355158756459,1449,369.4710083007813,129.8599090576172,2.526066780090332
REF,9548584355158756459,1451,369.2753601074219,128.6407470703125,2.528069972991944
REF,9548584355158756459,1452,369.135986328125,127.7234344482422,2.5317928791046143
REF,9548584355158756459,1453,368.9593200683594,126.49422454833984,2.537838220596313
REF,9548584355158756459,1454,368.8338317871094,125.56896209716795,2.542451858520508
REF,9548584355158756459,1455,368.7140197753906,124.63933563232422,2.547110319137573
REF,9548584355158756459,1456,368.5997924804688,123.7049789428711,2.551888942718506
REF,9548584355158756459,1457,368.4572143554688,122.4608383178711,2.558237075805664
REF,9548584355158756459,1458,368.3567199707031,121.52266693115234,2.563148021697998
REF,9548584355158756459,1459,368.2616882324219,120.5801010131836,2.5681097507476807
REF,9548584355158756459,1461,368.1437683105469,119.32080841064452,2.573694944381714
REF,9548584355158756459,1462,368.0618591308594,118.37274932861328,2.5774383544921875
REF,9548584355158756459,1463,367.985595703125,117.42292785644533,2.580673933029175
REF,9548584355158756459,1464,367.8930358886719,116.15101623535156,2.584815740585327
REF,9548584355158756459,1465,367.83111572265625,115.19436645507812,2.588041067123413
REF,9548584355158756459,1466,367.7593078613281,113.91741943359376,2.5930285453796387
REF,9548584355158756459,1467,367.7136535644531,112.95589447021484,2.597604751586914
REF,9548584355158756459,1468,367.67529296875,111.9939193725586,2.6023285388946533
REF,9548584355158756459,1469,367.6357116699219,110.7060089111328,2.608769655227661
REF,9548584355158756459,1471,367.61517333984375,109.7414093017578,2.6133530139923096
REF,9548584355158756459,1472,367.6025695800781,108.77338409423828,2.6179423332214355
REF,9548584355158756459,1473,367.5982666015625,107.80555725097656,2.6227128505706787
REF,9548584355158756459,1474,367.605712890625,106.51342010498048,2.629333019256592
REF,9548584355158756459,1475,367.6213073730469,105.54291534423828,2.63443374633789
REF,9548584355158756459,1476,367.6457214355469,104.5743637084961,2.639149904251098
REF,9548584355158756459,1477,367.6920471191406,103.2801742553711,2.6453490257263184
REF,9548584355158756459,1478,367.7370300292969,102.3103256225586,2.6489474773406982
REF,9548584355158756459,1479,367.791259765625,101.3399887084961,2.652183055877685
REF,9548584355158756459,1481,367.8549499511719,100.3688735961914,2.655460834503174
REF,9548584355158756459,1482,367.9544067382813,99.0749282836914,2.6596078872680664
REF,9548584355158756459,1483,368.040283203125,98.10403442382812,2.663445234298706
REF,9548584355158756459,1484,368.169677734375,96.81008911132812,2.6693437099456787
REF,9548584355158756459,1485,368.2778625488281,95.84024047851562,2.673788785934448
REF,9548584355158756459,1486,368.3956298828125,94.87195587158205,2.678499221801758
REF,9548584355158756459,1487,368.5687255859375,93.57964324951172,2.68526291847229
REF,9548584355158756459,1488,368.7101135253906,92.61396026611328,2.690486192703247
REF,9548584355158756459,1489,368.86224365234375,91.6462173461914,2.696127653121948
REF,9548584355158756459,1491,369.0266723632813,90.6683349609375,2.702056407928467
REF,9548584355158756459,1492,369.2563781738281,89.39647674560547,2.708474636077881
REF,9548584355158756459,1493,369.4422607421875,88.4330062866211,2.7122890949249268
REF,9548584355158756459,1494,369.7044067382813,87.15232849121094,2.716221570968628
REF,9548584355158756459,1495,369.9122924804688,86.1903305053711,2.718961238861084
REF,9548584355158756459,1496,370.2019958496094,84.91302490234375,2.7231922149658203
REF,9548584355158756459,1497,370.4293518066406,83.95402526855469,2.7269527912139893
REF,9548584355158756459,1498,370.6644287109375,82.99645233154297,2.7312748432159424
REF,9548584355158756459,1499,370.9074401855469,82.03734588623047,2.7361645698547363
REF,9548584355158756459,1501,371.2417602539063,80.76099395751953,2.743183135986328
