REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
RIGHT,14023301428294605882,1095,372.9228515625,182.7230224609375,2.324864149093628
RIGHT,14023301428294605882,1096,372.7430725097656,182.47406005859372,2.327578544616699
RIGHT,14023301428294605882,1097,372.561767578125,182.22048950195312,2.3301260471343994
RIGHT,14023301428294605882,1208,356.1175231933594,127.26312255859376,2.8829140663146973
RIGHT,14023301428294605882,1210,356.06072998046875,126.4744110107422,2.883697271347046
RIGHT,14023301428294605882,1213,355.9926147460937,125.41639709472656,2.885361194610596
RIGHT,14023301428294605882,1215,355.9473571777344,124.61932373046876,2.886423826217652
RIGHT,14023301428294605882,1217,355.9071960449219,123.81769561767578,2.8877131938934326
RIGHT,14023301428294605882,1219,355.87237548828125,123.01457977294922,2.889939069747925
RIGHT,14023301428294605882,1221,355.8335266113281,121.93880462646484,2.8937318325042725
RIGHT,14023301428294605882,1223,355.81011962890625,121.12771606445312,2.896636724472046
RIGHT,14023301428294605882,1225,355.79180908203125,120.3145523071289,2.90006947517395
RIGHT,14023301428294605882,1465,488.1484680175781,-56.59526062011719,3.279261350631714
RIGHT,14023301428294605882,1467,490.2727355957031,-58.64238357543945,3.286999464035034
RIGHT,14023301428294605882,1468,491.1848449707031,-59.52482604980469,3.290118455886841
RIGHT,14023301428294605882,1471,493.31732177734375,-61.59507369995117,3.3028905391693115
RIGHT,14023301428294605882,1472,494.2344665527344,-62.488277435302734,3.30905556678772
RIGHT,14023301428294605882,1473,495.15130615234375,-63.38212203979492,3.314437866210937
RIGHT,14023301428294605882,1474,496.0708923339844,-64.28010559082031,3.318920135498047
RIGHT,14023301428294605882,1475,496.9966430664063,-65.18511199951172,3.3233532905578613
RIGHT,14023301428294605882,1478,500.0692138671875,-68.20081329345703,3.333209991455078
RIGHT,14023301428294605882,1479,500.9964599609375,-69.11519622802734,3.334462881088257
RIGHT,14023301428294605882,1011,353.61865234375,216.8534240722656,2.155251264572144
RIGHT,14023301428294605882,1013,354.4789428710937,215.93365478515625,2.156288385391236
RIGHT,14023301428294605882,1014,355.1101379394531,215.25765991210935,2.156866312026977
RIGHT,14023301428294605882,1204,356.2695007324219,129.0943603515625,2.881693124771118
RIGHT,14023301428294605882,1206,356.2011108398437,128.3111572265625,2.8822638988494877
RIGHT,14023301428294605882,1480,502.2303466796875,-70.3360366821289,3.3370964527130127
RIGHT,14023301428294605882,813,120.184326171875,444.526123046875,2.9360947608947754
RIGHT,14023301428294605882,814,121.788818359375,442.988525390625,2.928330659866333
RIGHT,14023301428294605882,815,122.99542999267578,441.832763671875,2.924201011657715
RIGHT,14023301428294605882,818,124.60858154296876,440.287841796875,2.9172070026397705
RIGHT,14023301428294605882,820,125.81854248046876,439.129150390625,2.910608291625977
RIGHT,14023301428294605882,821,127.03133392333984,437.967529296875,2.902993440628052
RIGHT,14023301428294605882,822,128.25064086914062,436.7998352050781,2.894593954086304
RIGHT,14023301428294605882,823,129.47640991210938,435.6257629394531,2.8854477405548096
RIGHT,14023301428294605882,824,131.0876007080078,434.0826721191406,2.872654438018799
RIGHT,14023301428294605882,825,132.30206298828125,432.9194030761719,2.8618483543396
RIGHT,14023301428294605882,826,133.5218048095703,431.7508544921875,2.8510427474975586
RIGHT,14023301428294605882,944,284.7259216308594,284.96405029296875,1.9084279537200928
RIGHT,14023301428294605882,945,286.3064880371094,283.37274169921875,1.908623218536377
RIGHT,14023301428294605882,946,287.4909973144531,282.17889404296875,1.908599615097046
RIGHT,14023301428294605882,947,288.6734619140625,280.98638916015625,1.908727049827576
RIGHT,14023301428294605882,948,290.24591064453125,279.39947509765625,1.9098567962646484
RIGHT,14023301428294605882,949,291.42340087890625,278.21099853515625,1.911831617355347
RIGHT,14023301428294605882,950,292.5993957519531,277.02398681640625,1.9143749475479128
RIGHT,14023301428294605882,951,293.7887268066406,275.8240661621094,1.9170364141464236
RIGHT,14023301428294605882,952,295.3446350097656,274.2552795410156,1.9202938079833984
RIGHT,14023301428294605882,953,296.5122985839844,273.0780334472656,1.9232378005981443
RIGHT,14023301428294605882,954,297.6827087402344,271.89874267578125,1.926802635192871
RIGHT,14023301428294605882,1134,365.51995849609375,167.9292449951172,2.495205402374268
RIGHT,14023301428294605882,1135,365.3298950195313,167.44302368164062,2.5015299320220947
RIGHT,14023301428294605882,1136,365.0777893066406,166.78756713867188,2.509885311126709
RIGHT,14023301428294605882,1137,364.8888244628906,166.2890167236328,2.516946315765381
RIGHT,14023301428294605882,1139,364.6378479003906,165.61752319335938,2.525019645690918
RIGHT,14023301428294605882,1140,364.4469604492188,165.0984344482422,2.5310733318328857
RIGHT,14023301428294605882,1141,364.2007446289063,164.41900634765625,2.5378623008728027
RIGHT,14023301428294605882,1142,364.01373291015625,163.8954315185547,2.542731285095215
RIGHT,14023301428294605882,1143,363.82720947265625,163.3662872314453,2.547445297241211
RIGHT,14023301428294605882,1144,363.6412048339844,162.83091735839844,2.5540008544921875
RIGHT,14023301428294605882,1145,363.4551696777344,162.28903198242188,2.561590671539306
RIGHT,14023301428294605882,1165,360.0476379394531,150.70413208007812,2.707996368408203
RIGHT,14023301428294605882,1166,359.8838195800781,150.05014038085938,2.716987609863281
RIGHT,14023301428294605882,1167,359.72216796875,149.39112854003906,2.7258195877075195
RIGHT,14023301428294605882,1168,359.5089416503906,148.50502014160156,2.7376153469085693
RIGHT,14023301428294605882,1170,359.3511962890625,147.8344268798828,2.7453925609588623
RIGHT,14023301428294605882,1127,366.95556640625,171.51370239257812,2.4477453231811523
RIGHT,14023301428294605882,1091,373.6834716796875,183.7854766845703,2.3243229389190674
RIGHT,14023301428294605882,1092,373.5110168457031,183.5396270751953,2.3208415508270264
RIGHT,14023301428294605882,897,225.46994018554688,342.8373413085937,2.212057590484619
RIGHT,14023301428294605882,898,227.13034057617188,341.23736572265625,2.1940741539001465
RIGHT,14023301428294605882,899,228.3726348876953,340.041015625,2.181006908416748
RIGHT,14023301428294605882,900,229.6190948486328,338.8408203125,2.169733047485352
RIGHT,14023301428294605882,901,230.8699493408203,337.63720703125,2.1617321968078613
RIGHT,14023301428294605882,902,232.11888122558597,336.4351806640625,2.15590763092041
RIGHT,14023301428294605882,903,233.7869873046875,334.8304138183594,2.148123264312744
RIGHT,14023301428294605882,904,235.0439300537109,333.62176513671875,2.140763759613037
RIGHT,14023301428294605882,906,236.2963714599609,332.417724609375,2.1330487728118896
RIGHT,14023301428294605882,907,237.9750518798828,330.8049621582031,2.124412775039673
RIGHT,14023301428294605882,908,239.24974060058597,329.58123779296875,2.1193268299102783
RIGHT,14023301428294605882,1087,374.45611572265625,184.98712158203125,2.3261659145355225
RIGHT,14023301428294605882,1088,374.2415466308594,184.62838745117188,2.329497814178467
RIGHT,14023301428294605882,1089,374.07708740234375,184.3697509765625,2.329857587814331
RIGHT,14023301428294605882,1090,373.8539733886719,184.03390502929688,2.327658176422119
RIGHT,14023301428294605882,955,299.2412109375,270.329833984375,1.9327231645584104
RIGHT,14023301428294605882,956,300.4103088378906,269.1535339355469,1.937760710716248
RIGHT,14023301428294605882,957,301.5763854980469,267.9819641113281,1.9426836967468264
RIGHT,14023301428294605882,958,303.1300964355469,266.423583984375,1.9488506317138672
RIGHT,14023301428294605882,959,304.2956848144531,265.2559814453125,1.9535577297210691
RIGHT,14023301428294605882,960,305.4621887207031,264.0885314941406,1.958105206489563
RIGHT,14023301428294605882,961,306.6242980957031,262.9264221191406,1.962448477745056
RIGHT,14023301428294605882,962,308.1745910644531,261.3780517578125,1.968438744544983
RIGHT,14023301428294605882,963,309.33514404296875,260.2199401855469,1.973021388053894
RIGHT,14023301428294605882,965,310.88360595703125,258.6768798828125,1.979260325431824
RIGHT,14023301428294605882,966,312.04132080078125,257.5238342285156,1.9839481115341189
RIGHT,14023301428294605882,1146,363.2705993652344,161.74197387695312,2.5703511238098145
RIGHT,14023301428294605882,1147,363.08538818359375,161.1881561279297,2.5786190032958984
RIGHT,14023301428294605882,1148,362.9022521972656,160.6304168701172,2.587430953979492
RIGHT,14023301428294605882,1150,362.7191467285156,160.06666564941406,2.5966055393218994
RIGHT,14023301428294605882,1151,362.5365295410156,159.49655151367188,2.6060311794281006
RIGHT,14023301428294605882,1152,362.3553771972656,158.9211883544922,2.614733457565308
RIGHT,14023301428294605882,1153,362.1150817871094,158.1438751220703,2.623319149017334
RIGHT,14023301428294605882,1278,359.4169921875,86.85939025878906,3.0161449909210205
RIGHT,14023301428294605882,1279,359.65240478515625,85.89208221435547,3.0180623531341557
RIGHT,14023301428294605882,1280,359.9798889160156,84.59532165527344,3.018641948699951
RIGHT,14023301428294605882,1281,360.2355651855469,83.61892700195312,3.0175297260284424
RIGHT,14023301428294605882,1282,360.5907287597656,82.30916595458984,3.0170247554779053
RIGHT,14023301428294605882,1284,360.8666076660156,81.32621002197266,3.019526720046997
RIGHT,14023301428294605882,1285,361.1519775390625,80.3376693725586,3.0241687297821045
RIGHT,14023301428294605882,1286,361.44830322265625,79.3394775390625,3.030149221420288
RIGHT,14023301428294605882,1287,361.85205078125,78.01986694335938,3.0368876457214355
RIGHT,14023301428294605882,1288,362.1663513183594,77.0220718383789,3.0387024879455566
RIGHT,14023301428294605882,1289,362.4906005859375,76.01888275146484,3.0377254486083984
RIGHT,14023301428294605882,877,199.6254119873047,367.7752990722656,2.390406370162964
RIGHT,14023301428294605882,878,200.8580780029297,366.5848693847656,2.380861759185791
RIGHT,14023301428294605882,879,202.087646484375,365.3978576660156,2.37194561958313
RIGHT,14023301428294605882,880,203.3213348388672,364.2074279785156,2.364140748977661
RIGHT,14023301428294605882,881,204.95831298828125,362.6276245117188,2.3547463417053223
RIGHT,14023301428294605882,882,206.18458557128903,361.4440307617188,2.3475818634033203
RIGHT,14023301428294605882,883,207.82131958007807,359.86444091796875,2.338266134262085
RIGHT,14023301428294605882,1320,377.5619201660156,46.117469787597656,3.126465082168579
RIGHT,14023301428294605882,1321,378.1575927734375,45.35309600830078,3.128206729888916
RIGHT,14023301428294605882,1322,378.7584838867188,44.60102844238281,3.128325700759888
RIGHT,14023301428294605882,1323,379.3645324707031,43.86065673828125,3.127572774887085
RIGHT,14023301428294605882,1324,380.1773071289063,42.89348983764648,3.125986337661743
RIGHT,14023301428294605882,862,180.23065185546875,386.6536254882813,2.541666269302368
RIGHT,14023301428294605882,863,181.47628784179688,385.4343872070313,2.525565385818481
RIGHT,14023301428294605882,864,183.132080078125,383.81439208984375,2.5032436847686768
RIGHT,14023301428294605882,874,195.51475524902344,371.7514343261719,2.417189359664917
RIGHT,14023301428294605882,875,196.74839782714844,370.5569458007813,2.410272121429444
RIGHT,14023301428294605882,876,198.3936462402344,368.9656066894531,2.3996670246124268
RIGHT,14023301428294605882,1351,395.6783447265625,26.47457504272461,3.1684043407440186
RIGHT,14023301428294605882,1352,396.4972229003906,25.641788482666016,3.1736483573913574
RIGHT,14023301428294605882,1353,397.1138610839844,25.018688201904297,3.1780266761779785
RIGHT,14023301428294605882,1355,397.73248291015625,24.39759635925293,3.182415246963501
RIGHT,14023301428294605882,1356,398.3513488769531,23.78002166748047,3.186802625656128
RIGHT,14023301428294605882,1357,398.9736328125,23.162992477416992,3.1912107467651367
RIGHT,14023301428294605882,1358,399.8053588867188,22.344728469848636,3.196695566177368
RIGHT,14023301428294605882,1359,400.4347229003906,21.730731964111328,3.200779438018799
RIGHT,14023301428294605882,1360,401.0649108886719,21.120361328125,3.204246759414673
RIGHT,14023301428294605882,1361,401.7008666992188,20.509164810180664,3.2076730728149414
RIGHT,14023301428294605882,1362,402.3399353027344,19.899789810180664,3.210982084274292
RIGHT,14023301428294605882,1495,517.7409057617188,-86.13639831542969,3.38932466506958
RIGHT,14023301428294605882,1498,520.5418090820312,-89.0835189819336,3.388945817947388
RIGHT,14023301428294605882,1501,522.7205200195312,-91.396484375,3.388277292251587
RIGHT,14023301428294605882,1504,525.8328247070312,-94.73275756835938,3.383704423904419
RIGHT,14023301428294605882,1505,526.7676391601562,-95.74006652832033,3.3831124305725098
RIGHT,14023301428294605882,1509,531.1348266601562,-100.47818756103516,3.373514175415039
RIGHT,14023301428294605882,1519,540.5244140625,-110.82447052001952,3.3413424491882324
RIGHT,14023301428294605882,1523,544.2926635742188,-115.02959442138672,3.324038505554199
RIGHT,14023301428294605882,1524,545.5504760742188,-116.4391632080078,3.3192639350891118
RIGHT,14023301428294605882,1190,356.94384765625,134.97068786621094,2.864117383956909
RIGHT,14023301428294605882,1192,356.8412170410156,134.21633911132812,2.867755889892578
RIGHT,14023301428294605882,1194,356.71112060546875,133.20584106445312,2.8723304271698
RIGHT,14023301428294605882,1196,356.6186218261719,132.4432373046875,2.874998092651367
RIGHT,14023301428294605882,1198,356.5305480957031,131.67617797851562,2.877289056777954
RIGHT,14023301428294605882,1200,356.447021484375,130.90618896484375,2.878932476043701
RIGHT,14023301428294605882,1202,356.3425598144531,129.87306213378906,2.880720376968384
RIGHT,14023301428294605882,999,345.9547424316406,224.74240112304688,2.131677627563477
RIGHT,14023301428294605882,1000,346.6582946777344,224.05886840820312,2.1343982219696045
RIGHT,14023301428294605882,1183,357.4754943847656,138.44131469726562,2.847866535186768
RIGHT,14023301428294605882,1185,357.3153686523437,137.4579315185547,2.853477478027344
RIGHT,14023301428294605882,1187,357.1996154785156,136.71627807617188,2.8575258255004883
RIGHT,14023301428294605882,1188,357.087158203125,135.96923828125,2.8606252670288086
RIGHT,14023301428294605882,1525,546.4948120117188,-117.49907684326172,3.315626621246338
RIGHT,14023301428294605882,1527,548.387939453125,-119.62590026855467,3.3079850673675537
RIGHT,14023301428294605882,1530,550.5985717773438,-122.11436462402344,3.295886993408203
RIGHT,14023301428294605882,1537,557.5865478515625,-130.0019989013672,3.254224300384521
RIGHT,14023301428294605882,1177,358.21600341796875,142.53453063964844,2.805349349975586
RIGHT,14023301428294605882,1178,358.0334777832031,141.58535766601562,2.818626642227173
RIGHT,14023301428294605882,1180,357.8999328613281,140.86753845214844,2.8269920349121094
RIGHT,14023301428294605882,1181,357.7261047363281,139.90237426757812,2.8366520404815674
RIGHT,14023301428294605882,1182,357.5993347167969,139.17373657226562,2.84304141998291
RIGHT,14023301428294605882,1424,453.57525634765625,-24.477264404296875,3.1716151237487797
RIGHT,14023301428294605882,1425,454.41705322265625,-25.23448371887207,3.167391777038574
RIGHT,14023301428294605882,985,333.7682189941406,236.04135131835935,2.0721535682678223
RIGHT,14023301428294605882,986,334.6720275878906,235.18289184570312,2.0771734714508057
RIGHT,14023301428294605882,987,335.5596923828125,234.3458404541016,2.081714630126953
RIGHT,14023301428294605882,988,336.4317626953125,233.5301055908203,2.086157321929932
RIGHT,14023301428294605882,989,337.28466796875,232.7381134033203,2.0909359455108643
RIGHT,14023301428294605882,1171,359.144287109375,146.9337158203125,2.754104852676392
RIGHT,14023301428294605882,1172,358.9912109375,146.2506866455078,2.7610771656036377
RIGHT,14023301428294605882,1173,358.8406982421875,145.564208984375,2.768274545669556
RIGHT,14023301428294605882,1174,358.6435852050781,144.6414031982422,2.777662515640259
RIGHT,14023301428294605882,1175,358.49859619140625,143.94371032714844,2.7860169410705566
RIGHT,14023301428294605882,1176,358.3560485839844,143.2418212890625,2.795562028884888
RIGHT,14023301428294605882,919,253.4786834716797,315.8639221191406,2.0221664905548096
RIGHT,14023301428294605882,920,254.7255859375,314.6515197753906,2.013596534729004
RIGHT,14023301428294605882,1098,372.317626953125,181.8736267089844,2.333155632019043
RIGHT,14023301428294605882,1099,372.133056640625,181.6063537597656,2.3352251052856445
RIGHT,14023301428294605882,1100,371.9465942382813,181.33157348632807,2.3370554447174072
RIGHT,14023301428294605882,1101,371.755615234375,181.0467071533203,2.3391895294189453
RIGHT,14023301428294605882,1102,371.4975280761719,180.65560913085935,2.342679262161255
RIGHT,14023301428294605882,1103,371.2999572753906,180.35047912597656,2.345107078552246
RIGHT,14023301428294605882,1104,371.10150146484375,180.03712463378906,2.347542285919189
RIGHT,14023301428294605882,1105,370.90228271484375,179.71546936035156,2.3498899936676025
RIGHT,14023301428294605882,1106,370.70355224609375,179.38626098632812,2.352048635482788
RIGHT,14023301428294605882,1107,370.505126953125,179.04872131347656,2.3544862270355225
RIGHT,14023301428294605882,1110,370.239990234375,178.58486938476562,2.3589730262756348
RIGHT,14023301428294605882,1338,388.069580078125,34.35381317138672,3.1487319469451904
RIGHT,14023301428294605882,1339,388.692138671875,33.70533752441406,3.1503937244415283
RIGHT,14023301428294605882,1340,389.5199890136719,32.843204498291016,3.152751207351685
RIGHT,14023301428294605882,1341,390.1390075683594,32.19806289672852,3.1546971797943115
RIGHT,14023301428294605882,1342,390.7574768066406,31.55364799499512,3.1566481590271
RIGHT,14023301428294605882,1345,391.5797424316406,30.698110580444336,3.158846378326416
RIGHT,14023301428294605882,1346,392.1949768066406,30.05870246887207,3.159747838973999
RIGHT,14023301428294605882,1347,392.8102111816406,29.42169952392578,3.160207748413086
RIGHT,14023301428294605882,909,240.91148376464844,327.98553466796875,2.1104378700256348
RIGHT,14023301428294605882,910,242.17149353027344,326.7748107910156,2.101759433746338
RIGHT,14023301428294605882,911,243.43321228027344,325.5626525878906,2.0926105976104736
RIGHT,14023301428294605882,1325,380.7921752929688,42.179779052734375,3.125666856765747
RIGHT,14023301428294605882,1326,381.4102478027344,41.47665023803711,3.1272084712982178
RIGHT,14023301428294605882,1327,382.0314636230469,40.78193283081055,3.1300389766693115
RIGHT,14023301428294605882,912,245.11241149902344,323.9483947753906,2.08029580116272
RIGHT,14023301428294605882,913,246.37388610839844,322.7340393066406,2.071326971054077
RIGHT,14023301428294605882,915,248.05165100097656,321.1175231933594,2.0597829818725586
RIGHT,14023301428294605882,916,249.305908203125,319.9065856933594,2.051281213760376
RIGHT,14023301428294605882,917,250.5626373291016,318.6917419433594,2.0425853729248047
RIGHT,14023301428294605882,918,252.2294921875,317.0768127441406,2.03090763092041
RIGHT,14023301428294605882,1348,393.6300048828125,28.575366973876957,3.161105155944824
RIGHT,14023301428294605882,1349,394.2442626953125,27.9431209564209,3.1622872352600098
RIGHT,14023301428294605882,1350,395.0631103515625,27.10313606262207,3.1652140617370605
RIGHT,14023301428294605882,1451,475.2217712402344,-44.412109375,3.2324328422546387
RIGHT,14023301428294605882,1454,478.20806884765625,-47.186012268066406,3.238992214202881
RIGHT,14023301428294605882,1427,456.1069641113281,-26.76468086242676,3.164666175842285
RIGHT,14023301428294605882,1394,426.5793762207031,-1.2229009866714478,3.2931180000305176
RIGHT,14023301428294605882,885,210.2729034423828,357.49822998046875,2.324645519256592
RIGHT,14023301428294605882,887,211.90733337402344,355.92108154296875,2.3132123947143555
RIGHT,14023301428294605882,888,213.13296508789065,354.73846435546875,2.303309202194214
RIGHT,14023301428294605882,889,214.3600006103516,353.554443359375,2.2931935787200928
RIGHT,14023301428294605882,890,215.99925231933597,351.9727783203125,2.281407117843628
RIGHT,14023301428294605882,891,217.22894287109372,350.7860107421875,2.274188280105591
RIGHT,14023301428294605882,892,218.87185668945312,349.2008056640625,2.2644784450531006
RIGHT,14023301428294605882,893,220.10443115234372,348.01153564453125,2.255935907363892
RIGHT,14023301428294605882,894,221.34124755859372,346.81817626953125,2.2464420795440674
RIGHT,14023301428294605882,895,222.98941040039065,345.228515625,2.2336230278015137
RIGHT,14023301428294605882,896,224.2286529541016,344.03369140625,2.223531723022461
RIGHT,14023301428294605882,1409,440.0677185058594,-12.668241500854492,3.2277183532714844
RIGHT,14023301428294605882,1410,440.8797302246094,-13.36582851409912,3.2232818603515625
RIGHT,14023301428294605882,1412,442.782470703125,-15.00606632232666,3.214292049407959
RIGHT,14023301428294605882,1413,443.6007385253906,-15.713878631591797,3.211409568786621
RIGHT,14023301428294605882,1414,444.4203186035156,-16.423673629760742,3.208223581314087
RIGHT,14023301428294605882,1415,445.2425231933594,-17.137100219726562,3.206379175186157
RIGHT,14023301428294605882,1416,446.3399963378906,-18.09188842773437,3.2038631439208984
RIGHT,14023301428294605882,1418,447.99066162109375,-19.534358978271484,3.1986002922058105
RIGHT,14023301428294605882,1421,450.7742004394531,-21.984210968017575,3.18918514251709
RIGHT,14023301428294605882,1422,451.8915710449219,-22.974708557128903,3.1832082271575928
RIGHT,14023301428294605882,1423,452.733154296875,-23.723817825317383,3.1768181324005127
RIGHT,14023301428294605882,1249,356.0329284667969,109.49141693115234,2.9444475173950195
RIGHT,14023301428294605882,1251,356.0894470214844,108.6428680419922,2.947235584259033
RIGHT,14023301428294605882,1253,356.1736755371094,107.50492095947266,2.95002555847168
RIGHT,14023301428294605882,1255,356.2433166503906,106.64916229248048,2.951129913330078
RIGHT,14023301428294605882,1257,356.345703125,105.49993896484376,2.952943563461304
RIGHT,14023301428294605882,1258,356.429443359375,104.63346862792967,2.9539995193481445
RIGHT,14023301428294605882,1260,356.5502624511719,103.47467803955078,2.9553921222686768
RIGHT,14023301428294605882,1567,585.7074584960938,-163.0423126220703,3.1121509075164795
RIGHT,14023301428294605882,1571,588.8070678710938,-166.89292907714844,3.1198039054870605
RIGHT,14023301428294605882,1302,367.720458984375,62.70646667480469,3.0710015296936035
RIGHT,14023301428294605882,1304,368.3341674804688,61.40135192871094,3.077224969863892
RIGHT,14023301428294605882,1305,368.8036804199219,60.42988586425781,3.0817642211914062
RIGHT,14023301428294605882,1306,369.2806396484375,59.46622848510742,3.086232662200928
RIGHT,14023301428294605882,1307,369.7650451660156,58.51164627075195,3.0907504558563232
RIGHT,14023301428294605882,1308,370.4241027832031,57.25293350219727,3.0975823402404785
RIGHT,14023301428294605882,1309,370.9275207519531,56.32201385498047,3.10218358039856
RIGHT,14023301428294605882,1310,371.4395446777344,55.401512145996094,3.1063239574432373
RIGHT,14023301428294605882,1311,371.95849609375,54.4940185546875,3.109302043914795
RIGHT,14023301428294605882,1312,372.4857177734375,53.59839630126953,3.1117494106292725
RIGHT,14023301428294605882,1313,373.0216979980469,52.71392059326172,3.114300489425659
RIGHT,14023301428294605882,1557,575.3781127929688,-150.535400390625,3.164213895797729
RIGHT,14023301428294605882,1559,577.5811767578125,-153.16241455078125,3.1535868644714355
RIGHT,14023301428294605882,1560,578.84521484375,-154.6802520751953,3.14617919921875
RIGHT,14023301428294605882,1561,579.77783203125,-155.80311584472656,3.1410396099090576
RIGHT,14023301428294605882,1562,580.71826171875,-156.93975830078125,3.1362292766571045
RIGHT,14023301428294605882,1563,581.96923828125,-158.45774841308594,3.128042459487915
RIGHT,14023301428294605882,1564,582.9063110351562,-159.59983825683594,3.120800256729126
RIGHT,14023301428294605882,1565,583.8408813476562,-160.74371337890625,3.1143617630004883
RIGHT,14023301428294605882,1566,584.7747802734375,-161.8917694091797,3.1110761165618896
RIGHT,14023301428294605882,1540,558.8609619140625,-131.4463653564453,3.247724294662476
RIGHT,14023301428294605882,1541,559.8150634765625,-132.5294647216797,3.2428712844848637
RIGHT,14023301428294605882,1544,563.0015869140625,-136.15553283691406,3.2268259525299072
RIGHT,14023301428294605882,1548,567.1430053710938,-140.9041748046875,3.2032177448272705
RIGHT,14023301428294605882,1551,569.3643798828125,-143.47654724121094,3.197321653366089
RIGHT,14023301428294605882,1553,571.2705078125,-145.69720458984375,3.1891512870788574
RIGHT,14023301428294605882,1556,574.4328002929688,-149.4154052734375,3.16877818107605
RIGHT,14023301428294605882,1426,455.2610778808594,-25.997190475463867,3.165764331817627
RIGHT,14023301428294605882,1431,458.6500244140625,-29.089473724365234,3.1555593013763428
RIGHT,14023301428294605882,1433,460.6366882324219,-30.923437118530277,3.157641887664795
RIGHT,14023301428294605882,1434,461.4916687011719,-31.715818405151367,3.161923408508301
RIGHT,14023301428294605882,1435,462.6346740722656,-32.776180267333984,3.1689226627349854
RIGHT,14023301428294605882,1437,464.35882568359375,-34.376792907714844,3.181156873703003
RIGHT,14023301428294605882,1441,466.381103515625,-36.25175476074219,3.192331075668335
RIGHT,14023301428294605882,1442,467.54534912109375,-37.32866668701172,3.1940226554870605
RIGHT,14023301428294605882,1443,468.4231262207031,-38.139381408691406,3.1944704055786133
RIGHT,14023301428294605882,1128,366.77099609375,171.0601043701172,2.4514951705932617
RIGHT,14023301428294605882,1129,366.5857238769531,170.60206604003906,2.455521583557129
RIGHT,14023301428294605882,1130,366.4000549316406,170.14077758789062,2.4608142375946045
RIGHT,14023301428294605882,1131,366.1505737304688,169.51837158203125,2.470292806625366
RIGHT,14023301428294605882,1132,365.9620971679688,169.04652404785156,2.4784843921661377
RIGHT,14023301428294605882,1133,365.7731628417969,168.5709228515625,2.486360788345337
RIGHT,14023301428294605882,1363,402.9901123046875,19.28453254699707,3.2135019302368164
RIGHT,14023301428294605882,1365,403.8484191894531,18.479957580566406,3.2154486179351807
RIGHT,14023301428294605882,1366,404.50341796875,17.871437072753906,3.216299295425415
RIGHT,14023301428294605882,1367,405.1632690429688,17.2631893157959,3.2178030014038086
RIGHT,14023301428294605882,1368,405.8280944824219,16.654233932495117,3.219826459884644
RIGHT,14023301428294605882,1369,406.499267578125,16.0427303314209,3.222386360168457
RIGHT,14023301428294605882,1370,407.3955993652344,15.23104476928711,3.2269952297210693
