lap_index,sector_time,avg_line_distance,dist_to_apex1,dist_to_apex2,avg_brake_pressure,avg_throttle_pressure,peak_brake_pressure,peak_throttle_pressure,brake_x,brake_y,brake_pressure,turn_x,turn_y,steering_angle
854,10.043,1.1233476610305426,5.420603950255734,2.289074699033905,0.1157264959177441,0.8076256625080381,0.816573977470398,1.0,341.4471345476741,247.94572389169343,0.8019686584491403,357.76276518514334,230.2783416748047,0.3096182672809268
761,10.543,0.9538664762016331,1.3580329749730835,0.09851600946002144,0.11297671618154272,0.883390297013217,1.0,1.0,348.86727174163315,239.79058017079657,1.0,377.56009872407566,179.75792876502368,0.2713079313399443
179,18.552,2.4329557844447285,6.059504935099526,5.74429943047438,0.06002470607441523,0.4043328091681182,0.522734522819519,1.0,371.87054354826313,199.2111702705978,0.3685015931279514,371.87054354826313,199.2111702705978,0.2093471081897742
492,11.061,0.6263529755765991,1.0044317794654312,0.15624275242656036,0.08115253151482285,0.7036798316484116,0.8244959712028503,1.0,373.46595376476455,202.0881783776988,0.8244959712028503,373.46595376476455,202.0881783776988,0.3476716875033469
159,10.51,0.9588783743073203,0.1762444830329596,0.6838901942851924,0.10542405351137957,0.8616989749048812,1.0,1.0,313.73579769275415,273.9707624496873,1.0,366.00808177885665,218.66118692434372,0.2988510898764039
958,15.400000000000002,6.15348449061831,6.577409920068139,13.5901218943086,0.1508447872190442,0.697516796205586,1.0,1.0,358.1502120310262,217.77127938462996,0.8525169315831499,388.3163011442687,148.63719988605777,0.6759553502044622
474,10.56,1.6067323292561273,2.2840754978093085,0.6666072028456203,0.10218619221469756,0.8753706220914828,1.0,1.0,348.0591129542788,238.95567888419347,1.0,379.4339735693966,174.1291017194166,0.3335887023796003
175,10.744,1.1112814363056587,0.6349817403985567,4.039478673115565,0.10357907510197957,0.8180906246401582,1.0,1.0,322.7888023036465,264.6243747045569,1.0,377.6033765630871,179.73586837007664,0.2270054362661322
229,12.346,1.4247734166734427,2.994977245257634,0.7211119186239162,0.11168293949208583,0.7356263053762507,1.0,1.0,303.91799198548017,283.9654799102313,0.2841614347375173,,,0.0
762,11.245000000000001,1.5046573691846359,2.1724180271080686,0.2801597208986862,0.13667663296274926,0.8223316312279374,1.0,1.0,346.68016846678387,241.84560035675088,1.0,382.9811963832125,49.273809351819615,-0.221338683818566
