REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
LEFT,18118509207215334066,1653,574.5330200195312,-134.72023010253906,3.2399260997772217
LEFT,18118509207215334066,1611,536.8563842773438,-92.93863677978516,3.406376361846924
LEFT,18118509207215334066,1612,538.1062622070312,-94.2665786743164,3.403717041015625
LEFT,18118509207215334066,1618,543.0969848632812,-99.5969467163086,3.390363931655884
LEFT,18118509207215334066,1623,548.068359375,-104.98260498046876,3.3710973262786865
LEFT,18118509207215334066,1625,550.234375,-107.35608673095705,3.3604698181152344
LEFT,18118509207215334066,1280,380.90667724609375,166.8788299560547,2.7503421306610107
LEFT,18118509207215334066,1284,380.0517272949219,165.2435760498047,2.735140800476074
LEFT,18118509207215334066,1359,368.6570129394531,112.12176513671876,2.5832998752593994
LEFT,18118509207215334066,6131,142.15286254882812,441.8394775390625,2.835288047790528
LEFT,18118509207215334066,1051,332.88397216796875,259.3314819335937,2.0825910568237305
LEFT,18118509207215334066,1054,335.776611328125,256.55645751953125,2.104954719543457
LEFT,18118509207215334066,1056,337.3292236328125,255.0625762939453,2.119788408279419
LEFT,18118509207215334066,1057,338.354248046875,254.07395935058597,2.129457712173462
LEFT,18118509207215334066,1356,368.5590515136719,114.7440414428711,2.5749635696411133
LEFT,18118509207215334066,6120,125.6850814819336,457.9592895507813,2.9295332431793213
LEFT,18118509207215334066,1058,339.1173400878906,253.3364715576172,2.136467456817627
LEFT,18118509207215334066,1059,340.1289978027344,252.3572540283203,2.147407054901123
LEFT,18118509207215334066,1062,342.3719787597656,250.18069458007807,2.179509162902832
LEFT,18118509207215334066,1064,344.0756530761719,248.5224609375,2.2085278034210205
LEFT,18118509207215334066,1066,345.4991760253906,247.133544921875,2.233069896697998
LEFT,18118509207215334066,1067,346.19464111328125,246.4535980224609,2.243211269378662
LEFT,18118509207215334066,1068,346.8795471191406,245.7833251953125,2.25242280960083
LEFT,18118509207215334066,1036,321.9418029785156,269.7901916503906,2.028625726699829
LEFT,18118509207215334066,1297,376.60003662109375,157.8572540283203,2.659727096557617
LEFT,18118509207215334066,1299,376.0344848632813,156.49679565429688,2.651851892471313
LEFT,18118509207215334066,1301,375.47998046875,155.1096649169922,2.642529010772705
LEFT,18118509207215334066,1309,373.54827880859375,149.7169647216797,2.595883369445801
LEFT,18118509207215334066,1314,372.7458801269531,147.10415649414062,2.574908971786499
LEFT,18118509207215334066,1319,371.7084655761719,143.2720489501953,2.5543017387390137
LEFT,18118509207215334066,1322,371.3691101074219,141.88333129882812,2.547673225402832
LEFT,18118509207215334066,1323,371.1506042480469,140.94683837890625,2.542362689971924
LEFT,18118509207215334066,1326,370.6316223144531,138.55938720703125,2.526768207550049
LEFT,18118509207215334066,6117,120.1009521484375,463.3297119140625,2.997575283050537
LEFT,18118509207215334066,6118,122.3647689819336,461.1526489257813,2.966238498687744
LEFT,18118509207215334066,6119,124.0387954711914,459.542724609375,2.9440956115722656
LEFT,18118509207215334066,1331,369.97991943359375,135.11029052734375,2.5198490619659424
LEFT,18118509207215334066,1333,369.7298889160156,133.5970001220703,2.5238938331604004
LEFT,18118509207215334066,1256,387.1472778320313,177.78314208984375,2.7566792964935303
LEFT,18118509207215334066,1261,385.9015197753906,175.68492126464844,2.764178991317749
LEFT,18118509207215334066,1269,383.8536682128906,172.17124938964844,2.7696666717529297
LEFT,18118509207215334066,1276,381.9295349121094,168.7679443359375,2.7606701850891118
LEFT,18118509207215334066,1278,381.4193115234375,167.8330535888672,2.7576918601989746
LEFT,18118509207215334066,1282,380.5651550292969,166.2321319580078,2.7440147399902344
LEFT,18118509207215334066,1287,379.1939086914063,163.53977966308594,2.707977294921875
LEFT,18118509207215334066,1290,378.2589111328125,161.5885467529297,2.6900854110717773
LEFT,18118509207215334066,1295,377.1744384765625,159.18948364257812,2.670536994934082
LEFT,18118509207215334066,1441,394.2174682617188,44.11708068847656,2.816014528274536
LEFT,18118509207215334066,1123,372.10162353515625,221.2965545654297,2.603636741638184
LEFT,18118509207215334066,1125,372.8401794433594,220.57977294921875,2.609144449234009
LEFT,18118509207215334066,1126,373.1502380371094,220.27867126464844,2.6115310192108154
LEFT,18118509207215334066,1127,373.5584411621094,219.8813934326172,2.613433837890625
LEFT,18118509207215334066,1253,387.8414306640625,178.9456787109375,2.752584218978882
LEFT,18118509207215334066,1128,373.8595886230469,219.58816528320312,2.6146271228790283
LEFT,18118509207215334066,1129,374.2565612792969,219.2012939453125,2.616494655609131
LEFT,18118509207215334066,1130,374.5512390136719,218.91395568847656,2.6186647415161133
LEFT,18118509207215334066,1132,374.9378051757813,218.5367126464844,2.621640682220459
LEFT,18118509207215334066,1135,375.8839111328125,217.611328125,2.6271443367004395
LEFT,18118509207215334066,1137,376.4395751953125,217.0657501220703,2.6297895908355717
LEFT,18118509207215334066,1138,376.8062744140625,216.7051544189453,2.6315484046936035
LEFT,18118509207215334066,1255,387.3591918945313,178.13739013671875,2.755424976348877
LEFT,18118509207215334066,1254,387.6364135742188,178.6015167236328,2.753688335418701
LEFT,18118509207215334066,1257,386.8605651855469,177.30374145507812,2.758578062057495
LEFT,18118509207215334066,1258,386.64306640625,176.9390106201172,2.759852886199951
LEFT,18118509207215334066,1259,386.4232482910156,176.5686798095703,2.761345386505127
LEFT,18118509207215334066,1260,386.2010803222656,176.19314575195312,2.7625582218170166
LEFT,18118509207215334066,1263,385.444580078125,174.9058380126953,2.7671170234680176
LEFT,18118509207215334066,1265,384.8993835449219,173.97262573242188,2.7692785263061523
LEFT,18118509207215334066,1266,384.5821533203125,173.42784118652344,2.770028829574585
LEFT,18118509207215334066,1271,383.2752075195313,171.16481018066406,2.768782615661621
LEFT,18118509207215334066,1272,382.9417724609375,170.57872009277344,2.767484188079834
LEFT,18118509207215334066,1275,382.1842651367188,169.22842407226562,2.7615673542022705
LEFT,18118509207215334066,1194,389.8533020019531,201.01510620117188,2.693544626235962
LEFT,18118509207215334066,1197,390.3317260742188,199.9500732421875,2.695961236953736
LEFT,18118509207215334066,1199,390.6639709472656,199.10317993164065,2.6974544525146484
LEFT,18118509207215334066,1201,390.960693359375,198.23927307128903,2.699576139450073
LEFT,18118509207215334066,1202,391.0771789550781,197.863525390625,2.700089454650879
LEFT,18118509207215334066,1209,391.7489929199219,194.8744964599609,2.706908941268921
LEFT,18118509207215334066,1210,391.8073120117188,194.4683074951172,2.708282232284546
LEFT,18118509207215334066,1213,391.9150390625,193.51028442382807,2.7109103202819824
LEFT,18118509207215334066,1214,391.958251953125,192.95556640625,2.7129507064819336
LEFT,18118509207215334066,1222,391.8725891113281,189.11546325683597,2.7233245372772217
LEFT,18118509207215334066,1226,391.611083984375,187.46519470214844,2.7277040481567383
LEFT,18118509207215334066,1103,364.7472534179688,228.39501953125,2.5457658767700195
LEFT,18118509207215334066,1106,365.9391784667969,227.24610900878903,2.558827638626098
LEFT,18118509207215334066,1110,367.7190856933594,225.53111267089844,2.5775437355041504
LEFT,18118509207215334066,1112,368.5743408203125,224.70687866210935,2.5843429565429688
LEFT,18118509207215334066,1114,369.2901611328125,224.01661682128903,2.589555025100708
LEFT,18118509207215334066,1100,363.3804931640625,229.71466064453125,2.5283758640289307
LEFT,18118509207215334066,1005,290.0679016113281,299.9472961425781,1.8964608907699585
LEFT,18118509207215334066,1008,293.765380859375,296.4483337402344,1.9093891382217407
LEFT,18118509207215334066,1011,296.6161193847656,293.7562561035156,1.929206371307373
LEFT,18118509207215334066,1012,298.22918701171875,292.2333374023437,1.932702898979187
LEFT,18118509207215334066,1013,299.4238586425781,291.1056823730469,1.9325134754180908
LEFT,18118509207215334066,1014,300.6049499511719,289.9910583496094,1.9330838918685915
LEFT,18118509207215334066,1015,301.7691345214844,288.8925170898437,1.9356008768081665
LEFT,18118509207215334066,1016,302.91748046875,287.8091125488281,1.9396828413009644
LEFT,18118509207215334066,1017,304.4230041503906,286.3887939453125,1.9466700553894043
LEFT,18118509207215334066,1021,308.0582580566406,282.9598388671875,1.973114013671875
LEFT,18118509207215334066,1023,310.1531066894531,280.9822692871094,1.9860832691192627
LEFT,18118509207215334066,1026,313.5016174316406,277.8139953613281,1.9955897331237795
LEFT,18118509207215334066,1028,315.7626037597656,275.6698303222656,2.005920648574829
LEFT,18118509207215334066,1097,361.9697570800781,231.07872009277344,2.509085178375244
LEFT,18118509207215334066,1098,362.3974914550781,230.6651153564453,2.5163333415985107
LEFT,18118509207215334066,1439,393.0054016113281,45.61581039428711,2.8083536624908447
LEFT,18118509207215334066,1440,393.6083068847656,44.86400604248047,2.812530040740967
LEFT,18118509207215334066,1410,379.1422424316406,68.21947479248047,2.7460217475891118
LEFT,18118509207215334066,1414,380.942626953125,64.49378204345703,2.7470638751983643
LEFT,18118509207215334066,1416,381.9696350097656,62.5109977722168,2.75947380065918
LEFT,18118509207215334066,1418,383.0345458984375,60.54197311401367,2.7662878036499023
LEFT,18118509207215334066,1420,383.9770202636719,58.86857604980469,2.7617249488830566
LEFT,18118509207215334066,1426,386.816650390625,54.21466445922852,2.765594959259033
LEFT,18118509207215334066,1427,387.5205993652344,53.141639709472656,2.7704079151153564
LEFT,18118509207215334066,1428,388.0574340820313,52.34214019775391,2.773893356323242
LEFT,18118509207215334066,1436,391.04248046875,48.16017532348633,2.7970452308654785
LEFT,18118509207215334066,1505,441.3649291992188,-0.27431246638298035,3.070309638977051
LEFT,18118509207215334066,1509,445.528564453125,-3.8873660564422607,3.0961484909057617
LEFT,18118509207215334066,1511,447.63519287109375,-5.728051662445068,3.1120197772979736
LEFT,18118509207215334066,1514,449.7530822753906,-7.587207317352295,3.123541116714477
LEFT,18118509207215334066,1515,450.6632385253906,-8.389479637145996,3.1266915798187256
LEFT,18118509207215334066,1664,584.8378295898438,-146.83946228027344,3.1904520988464355
LEFT,18118509207215334066,1262,385.6743469238281,175.29806518554688,2.7656683921813965
LEFT,18118509207215334066,1264,385.1348571777344,174.37608337402344,2.7685670852661133
LEFT,18118509207215334066,1267,384.34130859375,173.01353454589844,2.7699878215789795
LEFT,18118509207215334066,1268,384.0986328125,172.59487915039062,2.7697973251342773
LEFT,18118509207215334066,1270,383.5242309570313,171.59930419921875,2.769333839416504
LEFT,18118509207215334066,1273,382.6900634765625,170.1331787109375,2.765333890914917
LEFT,18118509207215334066,1274,382.437744140625,169.68336486816406,2.7629928588867188
LEFT,18118509207215334066,1277,381.6746826171875,168.3030548095703,2.7594714164733887
LEFT,18118509207215334066,1279,381.16302490234375,167.3581085205078,2.7544546127319336
LEFT,18118509207215334066,1283,380.3088073730469,165.74087524414062,2.7398393154144287
LEFT,18118509207215334066,1475,417.1343994140625,20.555700302124023,2.950750827789306
LEFT,18118509207215334066,1476,417.87255859375,19.89628028869629,2.9548275470733643
LEFT,18118509207215334066,1479,420.5376281738281,17.549072265625,2.969512701034546
LEFT,18118509207215334066,1480,421.27545166015625,16.906139373779297,2.972571849822998
LEFT,18118509207215334066,1481,422.2658996582031,16.046939849853516,2.976990222930908
LEFT,18118509207215334066,1494,432.1172180175781,7.633889675140381,3.0159904956817627
LEFT,18118509207215334066,1018,305.53240966796875,285.34234619140625,1.953862190246582
LEFT,18118509207215334066,1019,306.9880676269531,283.9693908691406,1.9644880294799805
LEFT,18118509207215334066,1022,309.1134033203125,281.9642028808594,1.980629801750183
LEFT,18118509207215334066,1024,311.1749267578125,280.0163269042969,1.98966383934021
LEFT,18118509207215334066,1025,312.51397705078125,278.74932861328125,1.992406964302063
LEFT,18118509207215334066,1027,314.80084228515625,276.58233642578125,2.001349449157715
LEFT,18118509207215334066,1034,320.12579345703125,271.5203552246094,2.020948886871338
LEFT,18118509207215334066,1035,321.038330078125,270.65106201171875,2.0243706703186035
LEFT,18118509207215334066,1252,388.1090698242188,179.3966064453125,2.7513580322265625
LEFT,18118509207215334066,1668,589.0361938476562,-151.90032958984375,3.1746459007263184
LEFT,18118509207215334066,1675,595.9048461914062,-160.28225708007812,3.138867139816284
LEFT,18118509207215334066,1678,597.9849243164062,-162.8510284423828,3.1307404041290283
LEFT,18118509207215334066,1009,295.3990478515625,294.9054260253906,1.9216161966323853
LEFT,18118509207215334066,1465,410.0540771484375,27.181440353393555,2.9075350761413574
LEFT,18118509207215334066,1467,411.6773986816406,25.60877799987793,2.9183292388916016
LEFT,18118509207215334066,1469,413.3185729980469,24.05318260192871,2.932542085647583
LEFT,18118509207215334066,1471,414.9773559570313,22.513103485107425,2.941482782363892
LEFT,18118509207215334066,1472,415.69281005859375,21.858381271362305,2.944401741027832
LEFT,18118509207215334066,1474,416.41217041015625,21.2058048248291,2.947479009628296
LEFT,18118509207215334066,1490,428.251953125,10.91765308380127,3.0134389400482178
LEFT,18118509207215334066,1492,430.1678161621094,9.289217948913574,3.016178607940674
LEFT,18118509207215334066,1495,432.9640808105469,6.914702415466309,3.018479824066162
LEFT,18118509207215334066,1496,433.81689453125,6.190203666687012,3.0230891704559326
LEFT,18118509207215334066,1343,368.8011779785156,125.7074737548828,2.544353008270264
LEFT,18118509207215334066,1345,368.6912536621094,124.0685577392578,2.550366163253784
LEFT,18118509207215334066,1346,368.6326293945313,122.96405029296876,2.5543994903564453
LEFT,18118509207215334066,1349,368.5373840332031,120.17454528808594,2.564671039581299
LEFT,18118509207215334066,1353,368.5146789550781,117.62252044677734,2.57040810585022
LEFT,18118509207215334066,1355,368.5383911132813,115.61197662353516,2.573452949523926
LEFT,18118509207215334066,1362,368.8269958496094,109.1792984008789,2.593888282775879
LEFT,18118509207215334066,1464,409.36468505859375,27.86028289794922,2.90419864654541
